PFSW,1
PGC,1
PGNX,2
PGTI,0
PHII,1
PHIIK,1
PHMD,0
PICO,0
PIH,0
PINC,0
PKBK,0
PKOH,0
PKT,0
PLAB,0
PLAY,20
PLBC,0
PLCE,1
PLCM,0
PLKI,0
PLMT,0
PLNR,0
PLPC,0
PLPM,0
PLTM,0
PLUG,11
PLUS,5
PLXS,0
PMBC,0
PMCS,0
PMD,0
PME,0
PMFG,0
PNBK,0
PNFP,0
PNNT,0
PNQI,0
PNRA,0
PNRG,0
PNTR,0
PODD,0
POOL,5
POPE,0
POWI,0
POWL,0
POZN,0
PPBI,0
PPC,1
PPHM,0
PPHMP,0
PPSI,0
PRAA,0
PRAH,0
PRAN,2
PRCP,0
PRFT,0
PRFZ,0
PRGN,0
PRGNL,0
PRGS,1
PRGX,0
PRIM,0
PRKR,0
PRLS,0
PRMW,0
PROV,0
PRPH,0
PRQR,0
PRSC,0
PRSS,0
PRTA,2
PRTK,2
PRTO,6
PRTS,0
PRXI,0
PRXL,0
PSAU,0
PSBH,0
PSCC,0
PSCD,0
PSCE,0
PSCF,0
PSCH,1
PSCI,0
PSCM,0
PSCT,0
PSCU,0
PSDV,0
PSEC,1
PSEM,0
PSIX,0
PSMT,0
PSTB,0
PSTI,3
PSTR,0
PSUN,0
PTBI,0
PTBIW,0
PTC,0
PTCT,0
PTEN,3
PTIE,12
PTLA,5
PTNR,0
PTNT,0
PTRY,0
PTSI,0
PTX,5
PULB,0
PVTB,0
PVTBP,0
PWOD,0
PWRD,0
PWX,0
PXLW,0
PZZA,27
QABA,0
QADA,0
QADB,0
QAT,0
QBAK,3
QCCO,0
QCLN,4
QCOM,39
QCRH,0
QDEL,0
QGEN,0
QINC,0
QIWI,5
QKLS,0
QLGC,0
QLIK,0
QLTI,0
QLTY,0
QLYS,0
QNST,4
QQEW,0
QQQ,132
QQQC,0
QQQX,0
QQXT,0
QRHC,0
QRVO,10
QSII,0
QTEC,0
QTNT,0
QTNTW,0
QTWW,0
QUIK,0
QUMU,0
QUNR,0
QURE,1
QVCA,0
QVCB,0
QYLD,0
RADA,0
RAIL,0
RAND,2
RARE,5
RAVE,1
RAVN,0
RBCAA,0
RBCN,0
RBPAA,0
RCII,4
RCKY,2
RCMT,0
RCON,3
RCPI,0
RCPT,0
RDCM,0
RDEN,0
RDHL,1
RDI,1
RDIB,0
RDNT,0
RDUS,0
RDVY,0
RDWR,0
RECN,0
REDF,0
REFR,0
REGI,0
REGN,1
REIS,0
RELL,0
RELV,0
REMY,0
RENT,0
REPH,0
RESN,0
REXI,0
REXX,0
RFIL,2
RGCO,0
RGDO,0
RGDX,0
RGEN,0
RGLD,2
RGLS,9
RGSE,7
RIBT,1
RIBTW,0
RICK,10
RIGL,1
RITT,0
RITTW,0
RIVR,0
RJET,0
RLJE,0
RLOC,0
RLOG,0
RLYP,0
RMBS,0
RMCF,0
RMGN,0
RMTI,0
RNA,0
RNET,1
RNST,0
RNWK,0
ROBO,1
ROCK,3
ROIA,0
ROIAK,0
ROIC,0
ROIQ,0
ROIQU,0
ROIQW,0
ROKA,1
ROLL,5
ROSE,1
ROSG,0
ROST,0
ROVI,0
ROYL,0
RP,0
RPRX,0
RPRXW,0
RPRXZ,0
RPTP,0
RPXC,1
RRD,2
RRGB,2
RRST,0
RSTI,0
RSYS,0
RTGN,0
RTIX,0
RTK,0
RTRX,81
RUSHA,0
RUSHB,0
RUTH,0
RVBD,0
RVLT,7
RVNC,0
RVSB,0
RWLK,31
RXDX,1
RXII,5
RYAAY,0
SAAS,0
SABR,4
SAEX,31
SAFM,0
SAFT,1
SAGE,3
SAIA,0
SAJA,0
SAL,0
SALE,6
SALM,0
SAMG,0
SANM,1
SANW,0
SANWZ,0
SAPE,0
SASR,0
SATS,0
SAVE,4
SBAC,0
SBBX,0
SBCF,0
SBCP,0
SBFG,0
SBGI,2
SBLK,0
SBLKL,0
SBNY,0
SBNYW,0
SBRA,1
SBRAP,0
SBSA,0
SBSI,0
SBUX,90
SCAI,0
SCHL,0
SCHN,0
SCLN,0
SCMP,1
SCOK,0
SCON,0
SCOR,0
SCSC,0
SCSS,0
SCTY,2
SCVL,1
SCYX,6
SEAC,1
SEED,3
SEIC,0
SEMI,0
SENEA,0
SENEB,0
SEV,0
SFBC,0
SFBS,0
SFLY,2
SFM,1
SFNC,0
SFST,0
SFXE,0
SGBK,0
SGC,0
SGEN,0
SGI,0
SGMA,0
SGMO,6
SGMS,0
SGNL,0
SGNT,0
SGOC,0
SGRP,1
SGYP,8
SGYPU,0
SGYPW,0
SHBI,0
SHEN,0
SHIP,6
SHLD,25
SHLDW,0
SHLM,0
SHLO,0
SHOO,2
SHOR,0
SHOS,0
SHPG,0
SIAL,0
SIBC,0
SIEB,0
SIEN,0
SIFI,0
SIFY,1
SIGA,0
SIGI,0
SIGM,0
SILC,0
SIMG,0
SIMO,0
SINA,1
SINO,1
SIRI,29
SIRO,0
SIVB,0
SIVBO,0
SIXD,0
SKBI,0
SKIS,0
SKOR,0
SKUL,0
SKYS,5
SKYW,1
SKYY,0
SLAB,0
SLCT,0
SLGN,0
SLM,0
SLMAP,0
SLMBP,0
SLP,0
SLRC,0
SLTC,0
SLVO,0
SLXP,0
SMAC,0
SMACR,0
SMACU,0
SMBC,0
SMCI,1
SMED,0
SMIT,0
SMLR,0
SMMF,0
SMPL,0
SMRT,17
SMSI,5
SMT,1
SMTC,0
SMTP,0
SMTX,0
SNAK,0
SNBC,0
SNC,0
SNCR,0
SNDK,0
SNFCA,0
SNHY,0
SNMX,0
SNPS,0
SNSS,1
SNTA,0
SOCB,0
SOCL,1
SODA,2
SOFO,0
SOHO,0
SOHOL,0
SOHOM,0
SOHU,1
SONA,0
SONC,1
SONS,0
SORL,11
SOXX,7
SP,12
SPAN,0
SPAR,4
SPCB,2
SPDC,0
SPEX,8
SPHS,2
SPIL,0
SPKE,1
SPLK,5
SPLS,0
SPNC,0
SPNS,0
SPOK,0
SPPI,1
SPPR,0
SPPRO,0
SPPRP,0
SPRO,0
SPRT,0
SPSC,0
SPTN,0
SPU,0
SPWH,1
SPWR,5
SQBG,0
SQBK,0
SQI,0
SQNM,0
SQQQ,1350
SRCE,0
SRCL,0
SRDX,0
SREV,0
SRNE,8
SRPT,0
SRSC,0
SSB,0
SSBI,0
SSFN,0
SSH,0
SSNC,0
SSRG,0
SSRI,0
SSYS,1
STAA,0
STB,0
STBA,0
STBZ,0
STCK,0
STEM,0
STFC,0
STKL,0
STLD,2
STLY,0
STML,0
STMP,12
STNR,0
STPP,0
STRA,0
STRL,0
STRM,0
STRN,0
STRS,0
STRT,0
STRZA,0
STRZB,0
STX,2
STXS,0
SUBK,0
SUMR,0
SUNS,0
SUPN,0
SURG,0
SUSQ,0
SUTR,0
SVA,1
SVBI,0
SVVC,0
SWHC,1
SWIR,0
SWKS,0
SWSH,0
SYBT,0
SYKE,0
SYMC,10
SYMX,0
SYNA,0
SYNC,2
SYNL,0
SYNT,0
SYPR,0
SYRX,0
SYUT,0
SZMK,0
SZYM,0
TACT,0
TAIT,5
TAPR,0
TASR,0
TAST,1
TATT,0
TAX,2
TAXI,0
TAYD,0
TBBK,0
TBIO,0
TBK,0
TBNK,0
TBPH,0
TCBI,0
TCBIL,0
TCBIP,0
TCBIW,0
TCBK,0
TCCO,1
TCFC,0
TCPC,0
TCRD,0
TCX,0
TDIV,1
TEAR,0
TECD,0
TECH,4
TECU,0
TEDU,0
TENX,14
TERP,0
TESO,0
TESS,0
TFM,0
TFSC,0
TFSCR,0
TFSCU,0
TFSCW,0
TFSL,0
TGA,1
TGE,0
TGEN,0
TGLS,0
TGTX,5
THFF,0
THLD,0
THOR,0
THRM,0
THRX,0
THST,0
THTI,0
TICC,0
TIGR,1
TILE,0
TINY,1
TIPT,0
TISA,0
TITN,0
TIVO,0
TKAI,0
TKMR,0
TLF,0
TLMR,0
TLOG,0
TNAV,1
TNDM,747
TNGO,0
TNXP,21
TOPS,57
TORM,0
TOUR,0
TOWN,1
TQQQ,807
TRAK,0
TRCB,0
TRCH,0
TREE,3
TRGT,0
TRIB,0
TRIL,0
TRIP,2
TRIV,0
TRMB,0
TRMK,0
TRNS,0
TRNX,2
TROV,7
TROVU,0
TROVW,0
TROW,0
TRS,0
TRST,0
TRTL,0
TRTLU,0
TRTLW,0
TRUE,11
TRVN,10
TSBK,0
TSC,1
TSCO,0
TSEM,0
TSLA,2307
TSRA,0
TSRE,0
TSRI,0
TSRO,3
TST,4
TSYS,0
TTEC,1
TTEK,0
TTGT,1
TTHI,0
TTMI,1
TTOO,5
TTPH,7
TTS,5
TTWO,18
TUBE,0
TUES,4
TUSA,0
TVIX,956
TVIZ,8
TWER,0
TWIN,1
TWMC,0
TWOU,2
TXN,3
TXRH,2
TYPE,4
TZOO,1
UACL,0
UAE,10
UBCP,0
UBFO,0
UBIC,0
UBNK,0
UBNT,1
UBOH,0
UBSH,0
UBSI,0
UCBA,0
UCBI,0
UCFC,0
UCTT,11
UDF,0
UEIC,0
UEPS,0
UFCS,0
UFPI,0
UFPT,0
UG,5
UGLD,17
UHAL,0
UIHC,0
ULBI,0
ULTA,6
ULTI,0
ULTR,0
UMBF,0
UMPQ,1
UNAM,0
UNB,0
UNFI,0
UNIS,0
UNTD,0
UNTY,0
UNXL,0
UPI,0
UPIP,0
UPLD,0
URBN,1
URRE,0
USAK,2
USAP,0
USAT,6
USATP,0
USBI,0
USCR,0
USEG,1
USLM,0
USLV,396
USMD,0
USTR,1
UTEK,0
UTHR,0
UTIW,0
UTMD,0
UTSI,0
UVSP,0
VA,26
VALU,0
VALX,0
VASC,0
VBFC,0
VBIV,4
VBLT,1
VBND,0
VBTX,0
VCEL,4
VCIT,0
VCLT,0
VCSH,0
VCYT,2
VDSI,0
VECO,1
VGGL,0
VGIT,0
VGLT,0
VGSH,0
VIA,0
VIAB,2
VIAS,0
VICL,3
VICR,0
VIDE,0
VIDI,0
VIEW,4
VIIX,1
VIIZ,0
VIMC,0
VIP,6
VIRC,0
VISN,0
VIVO,0
VLCCF,0
VLGEA,0
VLTC,0
VLYWW,0
VMBS,0
VNDA,1
VNET,1
VNOM,5
VNQI,0
VNR,0
VNRAP,0
VNRBP,0
VNRCP,0
VOD,1
VOLC,0
VONE,0
VONG,0
VONV,0
VOXX,0
VPCO,0
VRA,10
VRML,0
VRNG,0
VRNGW,0
VRNS,0
VRNT,0
VRSK,0
VRSN,0
VRTA,0
VRTB,0
VRTS,0
VRTU,0
VRTX,0
VSAR,0
VSAT,0
VSCI,0
VSCP,0
VSEC,0
VSTM,14
VTAE,0
VTHR,0
VTIP,0
VTL,6
VTNR,0
VTSS,0
VTWG,0
VTWO,0
VTWV,0
VUSE,0
VVUS,2
VWOB,0
VWR,0
VXUS,0
VYFC,0
WABC,0
WAFD,0
WAFDW,0
WASH,2
WATT,38
WAVX,0
WAYN,0
WB,13
WBA,4
WBB,0
WBKC,0
WBMD,0
WDC,4
WDFC,0
WEBK,0
WEN,4
WERN,2
WETF,0
WEYS,0
WFBI,0
WFD,0
WFM,0
WGBS,0
WHF,0
WHFBL,0
WHLM,0
WHLR,2
WHLRP,0
WHLRW,0
WIBC,0
WIFI,8
WILC,0
WILN,0
WIN,14
WINA,0
WIRE,0
WIX,1
WLB,1
WLBPZ,0
WLDN,0
WLFC,0
WLRH,0
WLRHU,0
WLRHW,0
WMAR,0
WMGI,0
WMGIZ,0
WOOD,5
WOOF,1
WPCS,0
WPPGY,0
WPRT,4
WRES,0
WRLD,0
WSBC,0
WSBF,0
WSCI,0
WSFS,0
WSFSL,0
WSTC,0
WSTG,0
WSTL,0
WTBA,0
WTFC,0
WTFCW,0
WTSL,0
WVFC,0
WVVI,0
WWD,1
WWWW,0
WYNN,41
XBKS,0
XCRA,0
XENE,0
XENT,0
XGTI,0
XGTIW,0
XIV,10
XLNX,3
XLRN,0
XNCR,2
XNET,5
XNPT,0
XOMA,0
XONE,0
XOOM,0
XPLR,0
XRAY,0
XTLB,1
XXIA,0
YDIV,0
YDLE,0
YHOO,0
YNDX,2
YOD,0
YORW,0
YPRO,0
YRCW,1
YY,9
Z,68
ZAGG,2
ZAZA,0
ZBRA,0
ZEUS,0
ZFGN,3
ZGNX,1
ZHNE,0
ZINC,0
ZION,0
ZIONW,0
ZIONZ,0
ZIOP,0
ZIV,1
ZIXI,7
ZLTQ,0
ZN,5
ZNGA,7
ZSPH,0
ZU,0
ZUMZ,0
